t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
8040,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8100,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8160,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8220,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8280,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8340,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8400,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8460,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8520,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8580,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8640,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8700,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8760,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8820,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8880,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
8940,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9000,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9060,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9120,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9180,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9240,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9300,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9360,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9420,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9480,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9540,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9600,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9660,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9720,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9780,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9840,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9900,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
9960,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10020,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10080,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10140,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10200,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10260,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10320,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10380,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10440,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10500,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10560,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10620,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10680,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10740,8,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10800,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10860,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10920,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
10980,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11040,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11100,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11160,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11220,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11280,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11340,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11400,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11460,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11520,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11580,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11640,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11700,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11760,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11820,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11880,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
11940,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12000,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12060,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12120,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12180,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12240,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12300,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12360,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12420,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12480,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12540,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12600,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
12660,9,730.0,600.0,730.0,600.0,130.0,235.0,0.0,235.0,242.00000000000003,242.00000000000003,0.0,35.0,0.0,35.0,200.0,169.0,31.0,80.0,0.0,80.0,189.0,189.0,0.0,65.0,0.0,65.0,99.00000000000001,0.0,99.00000000000001,55.0,0.0,55.0
